,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
5755,37033.0,2012,North Carolina,NC,Caswell,5594.0,Mitt Romney,republican,11039,NC
5758,37035.0,2012,North Carolina,NC,Catawba,44538.0,Mitt Romney,republican,69601,NC
5760,37037.0,2012,North Carolina,NC,Chatham,18361.0,Barack Obama,democrat,35434,NC
5764,37039.0,2012,North Carolina,NC,Cherokee,9278.0,Mitt Romney,republican,12867,NC
5767,37041.0,2012,North Carolina,NC,Chowan,3891.0,Mitt Romney,republican,7505,NC
5770,37043.0,2012,North Carolina,NC,Clay,3973.0,Mitt Romney,republican,5642,NC
5773,37045.0,2012,North Carolina,NC,Cleveland,25793.0,Mitt Romney,republican,43340,NC
5776,37047.0,2012,North Carolina,NC,Columbus,12941.0,Mitt Romney,republican,24243,NC
5779,37049.0,2012,North Carolina,NC,Craven,26928.0,Mitt Romney,republican,46170,NC
5781,37051.0,2012,North Carolina,NC,Cumberland,75792.0,Barack Obama,democrat,127641,NC
5785,37053.0,2012,North Carolina,NC,Currituck,7496.0,Mitt Romney,republican,11304,NC
5788,37055.0,2012,North Carolina,NC,Dare,10248.0,Mitt Romney,republican,17974,NC
5791,37057.0,2012,North Carolina,NC,Davidson,49383.0,Mitt Romney,republican,70935,NC
5794,37059.0,2012,North Carolina,NC,Davie,14687.0,Mitt Romney,republican,20670,NC
5797,37061.0,2012,North Carolina,NC,Duplin,11416.0,Mitt Romney,republican,20592,NC
5799,37063.0,2012,North Carolina,NC,Durham,111224.0,Barack Obama,democrat,146735,NC
5802,37065.0,2012,North Carolina,NC,Edgecombe,18310.0,Barack Obama,democrat,26972,NC
5805,37067.0,2012,North Carolina,NC,Forsyth,92323.0,Barack Obama,democrat,174069,NC
5809,37069.0,2012,North Carolina,NC,Franklin,14603.0,Mitt Romney,republican,28389,NC
5812,37071.0,2012,North Carolina,NC,Gaston,56138.0,Mitt Romney,republican,90483,NC
5814,37073.0,2012,North Carolina,NC,Gates,2786.0,Barack Obama,democrat,5396,NC
5818,37075.0,2012,North Carolina,NC,Graham,2750.0,Mitt Romney,republican,3947,NC
5820,37077.0,2012,North Carolina,NC,Granville,13598.0,Barack Obama,democrat,26275,NC
5824,37079.0,2012,North Carolina,NC,Greene,4411.0,Mitt Romney,republican,8236,NC
5826,37081.0,2012,North Carolina,NC,Guilford,146365.0,Barack Obama,democrat,253852,NC
5829,37083.0,2012,North Carolina,NC,Halifax,17176.0,Barack Obama,democrat,26079,NC
5833,37085.0,2012,North Carolina,NC,Harnett,25565.0,Mitt Romney,republican,43415,NC
5836,37087.0,2012,North Carolina,NC,Haywood,15633.0,Mitt Romney,republican,27974,NC
5839,37089.0,2012,North Carolina,NC,Henderson,32994.0,Mitt Romney,republican,52392,NC
5841,37091.0,2012,North Carolina,NC,Hertford,7843.0,Barack Obama,democrat,10918,NC
5844,37093.0,2012,North Carolina,NC,Hoke,10076.0,Barack Obama,democrat,17089,NC
5848,37095.0,2012,North Carolina,NC,Hyde,1193.0,Mitt Romney,republican,2383,NC
5851,37097.0,2012,North Carolina,NC,Iredell,49299.0,Mitt Romney,republican,76365,NC
5854,37099.0,2012,North Carolina,NC,Jackson,8254.0,Mitt Romney,republican,16701,NC
5857,37101.0,2012,North Carolina,NC,Johnston,48427.0,Mitt Romney,republican,76691,NC
5860,37103.0,2012,North Carolina,NC,Jones,2837.0,Mitt Romney,republican,5230,NC
5863,37105.0,2012,North Carolina,NC,Lee,13158.0,Mitt Romney,republican,24239,NC
5866,37107.0,2012,North Carolina,NC,Lenoir,13980.0,Mitt Romney,republican,28086,NC
5869,37109.0,2012,North Carolina,NC,Lincoln,25267.0,Mitt Romney,republican,36775,NC
5872,37111.0,2012,North Carolina,NC,McDowell,11775.0,Mitt Romney,republican,18099,NC
5875,37113.0,2012,North Carolina,NC,Macon,10835.0,Mitt Romney,republican,16861,NC
5878,37115.0,2012,North Carolina,NC,Madison,5404.0,Mitt Romney,republican,10113,NC
5880,37117.0,2012,North Carolina,NC,Martin,6583.0,Barack Obama,democrat,12652,NC
5883,37119.0,2012,North Carolina,NC,Mecklenburg,272262.0,Barack Obama,democrat,448900,NC
5887,37121.0,2012,North Carolina,NC,Mitchell,5806.0,Mitt Romney,republican,7765,NC
5890,37123.0,2012,North Carolina,NC,Montgomery,6404.0,Mitt Romney,republican,11231,NC
5893,37125.0,2012,North Carolina,NC,Moore,29495.0,Mitt Romney,republican,46415,NC
5895,37127.0,2012,North Carolina,NC,Nash,24313.0,Barack Obama,democrat,48492,NC
5899,37129.0,2012,North Carolina,NC,New Hanover,53385.0,Mitt Romney,republican,103628,NC
5901,37131.0,2012,North Carolina,NC,Northampton,7232.0,Barack Obama,democrat,10756,NC
5905,37133.0,2012,North Carolina,NC,Onslow,32243.0,Mitt Romney,republican,51435,NC
5907,37135.0,2012,North Carolina,NC,Orange,53901.0,Barack Obama,democrat,76757,NC
5911,37137.0,2012,North Carolina,NC,Pamlico,4051.0,Mitt Romney,republican,6762,NC
5913,37139.0,2012,North Carolina,NC,Pasquotank,10282.0,Barack Obama,democrat,18107,NC
5917,37141.0,2012,North Carolina,NC,Pender,14617.0,Mitt Romney,republican,24527,NC
5920,37143.0,2012,North Carolina,NC,Perquimans,3822.0,Mitt Romney,republican,6652,NC
5923,37145.0,2012,North Carolina,NC,Person,10496.0,Mitt Romney,republican,19106,NC
5925,37147.0,2012,North Carolina,NC,Pitt,41843.0,Barack Obama,democrat,78856,NC
5929,37149.0,2012,North Carolina,NC,Polk,6236.0,Mitt Romney,republican,10389,NC
5932,37151.0,2012,North Carolina,NC,Randolph,45160.0,Mitt Romney,republican,60715,NC
5934,37153.0,2012,North Carolina,NC,Richmond,9904.0,Barack Obama,democrat,19417,NC
5937,37155.0,2012,North Carolina,NC,Robeson,24988.0,Barack Obama,democrat,42946,NC
5941,37157.0,2012,North Carolina,NC,Rockingham,25227.0,Mitt Romney,republican,42020,NC
5944,37159.0,2012,North Carolina,NC,Rowan,38775.0,Mitt Romney,republican,62312,NC
5947,37161.0,2012,North Carolina,NC,Rutherford,18954.0,Mitt Romney,republican,28702,NC
5950,37163.0,2012,North Carolina,NC,Sampson,14422.0,Mitt Romney,republican,26174,NC
5952,37165.0,2012,North Carolina,NC,Scotland,8215.0,Barack Obama,democrat,14156,NC
5956,37167.0,2012,North Carolina,NC,Stanly,19904.0,Mitt Romney,republican,28717,NC
5959,37169.0,2012,North Carolina,NC,Stokes,15237.0,Mitt Romney,republican,21619,NC
5962,37171.0,2012,North Carolina,NC,Surry,19923.0,Mitt Romney,republican,29470,NC
5965,37173.0,2012,North Carolina,NC,Swain,2976.0,Mitt Romney,republican,5728,NC
5968,37175.0,2012,North Carolina,NC,Transylvania,9634.0,Mitt Romney,republican,16763,NC
5971,37177.0,2012,North Carolina,NC,Tyrrell,930.0,Mitt Romney,republican,1783,NC
5974,37179.0,2012,North Carolina,NC,Union,61107.0,Mitt Romney,republican,94728,NC
5976,37181.0,2012,North Carolina,NC,Vance,13323.0,Barack Obama,democrat,20854,NC
5979,37183.0,2012,North Carolina,NC,Wake,267262.0,Barack Obama,democrat,486427,NC
5982,37185.0,2012,North Carolina,NC,Warren,6978.0,Barack Obama,democrat,10162,NC
5985,37187.0,2012,North Carolina,NC,Washington,3833.0,Barack Obama,democrat,6499,NC
5989,37189.0,2012,North Carolina,NC,Watauga,13861.0,Mitt Romney,republican,27674,NC
5992,37191.0,2012,North Carolina,NC,Wayne,27641.0,Mitt Romney,republican,51352,NC
5995,37193.0,2012,North Carolina,NC,Wilkes,20515.0,Mitt Romney,republican,29145,NC
5997,37195.0,2012,North Carolina,NC,Wilson,20875.0,Barack Obama,democrat,39109,NC
6001,37197.0,2012,North Carolina,NC,Yadkin,12578.0,Mitt Romney,republican,16813,NC
6004,37199.0,2012,North Carolina,NC,Yancey,5278.0,Mitt Romney,republican,9451,NC
6007,38001.0,2012,North Dakota,ND,Adams,918.0,Mitt Romney,republican,1286,ND
6010,38003.0,2012,North Dakota,ND,Barnes,2964.0,Mitt Romney,republican,5522,ND
6012,38005.0,2012,North Dakota,ND,Benson,1235.0,Barack Obama,democrat,2157,ND
6016,38007.0,2012,North Dakota,ND,Billings,472.0,Mitt Romney,republican,578,ND
6019,38009.0,2012,North Dakota,ND,Bottineau,2280.0,Mitt Romney,republican,3555,ND
6022,38011.0,2012,North Dakota,ND,Bowman,1280.0,Mitt Romney,republican,1737,ND
6025,38013.0,2012,North Dakota,ND,Burke,769.0,Mitt Romney,republican,1023,ND
6028,38015.0,2012,North Dakota,ND,Burleigh,27951.0,Mitt Romney,republican,43387,ND
6031,38017.0,2012,North Dakota,ND,Cass,36855.0,Mitt Romney,republican,73855,ND
6034,38019.0,2012,North Dakota,ND,Cavalier,1195.0,Mitt Romney,republican,2069,ND
6037,38021.0,2012,North Dakota,ND,Dickey,1610.0,Mitt Romney,republican,2535,ND
6040,38023.0,2012,North Dakota,ND,Divide,733.0,Mitt Romney,republican,1162,ND
6043,38025.0,2012,North Dakota,ND,Dunn,1506.0,Mitt Romney,republican,2034,ND
6046,38027.0,2012,North Dakota,ND,Eddy,634.0,Mitt Romney,republican,1157,ND
6049,38029.0,2012,North Dakota,ND,Emmons,1435.0,Mitt Romney,republican,1884,ND
6052,38031.0,2012,North Dakota,ND,Foster,1030.0,Mitt Romney,republican,1682,ND
6055,38033.0,2012,North Dakota,ND,Golden Valley,742.0,Mitt Romney,republican,928,ND
6058,38035.0,2012,North Dakota,ND,Grand Forks,15060.0,Mitt Romney,republican,30029,ND
6061,38037.0,2012,North Dakota,ND,Grant,1025.0,Mitt Romney,republican,1413,ND
6064,38039.0,2012,North Dakota,ND,Griggs,771.0,Mitt Romney,republican,1343,ND
6067,38041.0,2012,North Dakota,ND,Hettinger,1000.0,Mitt Romney,republican,1362,ND
6070,38043.0,2012,North Dakota,ND,Kidder,870.0,Mitt Romney,republican,1328,ND
6073,38045.0,2012,North Dakota,ND,LaMoure,1377.0,Mitt Romney,republican,2194,ND
6076,38047.0,2012,North Dakota,ND,Logan,810.0,Mitt Romney,republican,1073,ND
6079,38049.0,2012,North Dakota,ND,McHenry,1678.0,Mitt Romney,republican,2712,ND
6082,38051.0,2012,North Dakota,ND,McIntosh,1035.0,Mitt Romney,republican,1530,ND
6085,38053.0,2012,North Dakota,ND,McKenzie,2458.0,Mitt Romney,republican,3451,ND
6088,38055.0,2012,North Dakota,ND,McLean,3141.0,Mitt Romney,republican,4938,ND
6091,38057.0,2012,North Dakota,ND,Mercer,3152.0,Mitt Romney,republican,4455,ND
6094,38059.0,2012,North Dakota,ND,Morton,8680.0,Mitt Romney,republican,13613,ND
6097,38061.0,2012,North Dakota,ND,Mountrail,1962.0,Mitt Romney,republican,3457,ND
6100,38063.0,2012,North Dakota,ND,Nelson,865.0,Mitt Romney,republican,1678,ND
6103,38065.0,2012,North Dakota,ND,Oliver,693.0,Mitt Romney,republican,1013,ND
6106,38067.0,2012,North Dakota,ND,Pembina,1899.0,Mitt Romney,republican,3255,ND
6109,38069.0,2012,North Dakota,ND,Pierce,1465.0,Mitt Romney,republican,2178,ND
6112,38071.0,2012,North Dakota,ND,Ramsey,2665.0,Mitt Romney,republican,4999,ND
6114,38073.0,2012,North Dakota,ND,Ransom,1343.0,Barack Obama,democrat,2425,ND
6118,38075.0,2012,North Dakota,ND,Renville,851.0,Mitt Romney,republican,1278,ND
6121,38077.0,2012,North Dakota,ND,Richland,4229.0,Mitt Romney,republican,7613,ND
6123,38079.0,2012,North Dakota,ND,Rolette,3353.0,Barack Obama,democrat,4552,ND
6126,38081.0,2012,North Dakota,ND,Sargent,1075.0,Barack Obama,democrat,2007,ND
6130,38083.0,2012,North Dakota,ND,Sheridan,642.0,Mitt Romney,republican,822,ND
6132,38085.0,2012,North Dakota,ND,Sioux,900.0,Barack Obama,democrat,1144,ND
6136,38087.0,2012,North Dakota,ND,Slope,341.0,Mitt Romney,republican,437,ND
6139,38089.0,2012,North Dakota,ND,Stark,8521.0,Mitt Romney,republican,11633,ND
6141,38091.0,2012,North Dakota,ND,Steele,518.0,Barack Obama,democrat,1042,ND
6145,38093.0,2012,North Dakota,ND,Stutsman,5685.0,Mitt Romney,republican,9558,ND
6148,38095.0,2012,North Dakota,ND,Towner,623.0,Mitt Romney,republican,1182,ND
6151,38097.0,2012,North Dakota,ND,Traill,1996.0,Mitt Romney,republican,3921,ND
6154,38099.0,2012,North Dakota,ND,Walsh,2813.0,Mitt Romney,republican,5096,ND
6157,38101.0,2012,North Dakota,ND,Ward,16230.0,Mitt Romney,republican,25463,ND
6160,38103.0,2012,North Dakota,ND,Wells,1654.0,Mitt Romney,republican,2379,ND
6163,38105.0,2012,North Dakota,ND,Williams,7184.0,Mitt Romney,republican,9808,ND
6166,39001.0,2012,Ohio,OH,Adams,6865.0,Mitt Romney,republican,11089,OH
6169,39003.0,2012,Ohio,OH,Allen,29502.0,Mitt Romney,republican,48235,OH
6172,39005.0,2012,Ohio,OH,Ashland,15519.0,Mitt Romney,republican,24330,OH
6174,39007.0,2012,Ohio,OH,Ashtabula,23803.0,Barack Obama,democrat,43064,OH
6177,39009.0,2012,Ohio,OH,Athens,18307.0,Barack Obama,democrat,27638,OH
6181,39011.0,2012,Ohio,OH,Auglaize,17169.0,Mitt Romney,republican,23405,OH
6184,39013.0,2012,Ohio,OH,Belmont,16758.0,Mitt Romney,republican,31564,OH
6187,39015.0,2012,Ohio,OH,Brown,11916.0,Mitt Romney,republican,19392,OH
6190,39017.0,2012,Ohio,OH,Butler,105176.0,Mitt Romney,republican,170191,OH
6193,39019.0,2012,Ohio,OH,Carroll,7315.0,Mitt Romney,republican,13262,OH
6196,39021.0,2012,Ohio,OH,Champaign,11045.0,Mitt Romney,republican,18421,OH
6199,39023.0,2012,Ohio,OH,Clark,31816.0,Mitt Romney,republican,64144,OH
6202,39025.0,2012,Ohio,OH,Clermont,64208.0,Mitt Romney,republican,96273,OH
6205,39027.0,2012,Ohio,OH,Clinton,12009.0,Mitt Romney,republican,18144,OH
6208,39029.0,2012,Ohio,OH,Columbiana,25251.0,Mitt Romney,republican,46051,OH
6211,39031.0,2012,Ohio,OH,Coshocton,8390.0,Mitt Romney,republican,15739,OH
6214,39033.0,2012,Ohio,OH,Crawford,11852.0,Mitt Romney,republican,19803,OH
6216,39035.0,2012,Ohio,OH,Cuyahoga,447232.0,Barack Obama,democrat,644281,OH
6220,39037.0,2012,Ohio,OH,Darke,18108.0,Mitt Romney,republican,25401,OH
6223,39039.0,2012,Ohio,OH,Defiance,10176.0,Mitt Romney,republican,18288,OH
6226,39041.0,2012,Ohio,OH,Delaware,60194.0,Mitt Romney,republican,98761,OH
6228,39043.0,2012,Ohio,OH,Erie,21793.0,Barack Obama,democrat,39405,OH
6232,39045.0,2012,Ohio,OH,Fairfield,41034.0,Mitt Romney,republican,72068,OH
6235,39047.0,2012,Ohio,OH,Fayette,6620.0,Mitt Romney,republican,11020,OH
6237,39049.0,2012,Ohio,OH,Franklin,346336.0,Barack Obama,democrat,570983,OH
6241,39051.0,2012,Ohio,OH,Fulton,11738.0,Mitt Romney,republican,21268,OH
6244,39053.0,2012,Ohio,OH,Gallia,7750.0,Mitt Romney,republican,12595,OH
6247,39055.0,2012,Ohio,OH,Geauga,30589.0,Mitt Romney,republican,50997,OH
6250,39057.0,2012,Ohio,OH,Greene,49819.0,Mitt Romney,republican,83490,OH
6253,39059.0,2012,Ohio,OH,Guernsey,8993.0,Mitt Romney,republican,16814,OH
6255,39061.0,2012,Ohio,OH,Hamilton,219927.0,Barack Obama,democrat,418894,OH
6259,39063.0,2012,Ohio,OH,Hancock,22443.0,Mitt Romney,republican,35694,OH
6262,39065.0,2012,Ohio,OH,Hardin,7489.0,Mitt Romney,republican,12449,OH
6265,39067.0,2012,Ohio,OH,Harrison,4019.0,Mitt Romney,republican,7141,OH
6268,39069.0,2012,Ohio,OH,Henry,8257.0,Mitt Romney,republican,14236,OH
6271,39071.0,2012,Ohio,OH,Highland,11410.0,Mitt Romney,republican,17839,OH
6274,39073.0,2012,Ohio,OH,Hocking,6285.0,Mitt Romney,republican,12728,OH
6277,39075.0,2012,Ohio,OH,Holmes,8702.0,Mitt Romney,republican,11536,OH
6280,39077.0,2012,Ohio,OH,Huron,13060.0,Mitt Romney,republican,24663,OH
6283,39079.0,2012,Ohio,OH,Jackson,7904.0,Mitt Romney,republican,13381,OH
6286,39081.0,2012,Ohio,OH,Jefferson,17034.0,Mitt Romney,republican,33069,OH
6289,39083.0,2012,Ohio,OH,Knox,17266.0,Mitt Romney,republican,28388,OH
6292,39085.0,2012,Ohio,OH,Lake,58744.0,Mitt Romney,republican,118404,OH
6295,39087.0,2012,Ohio,OH,Lawrence,14651.0,Mitt Romney,republican,25833,OH
6298,39089.0,2012,Ohio,OH,Licking,45503.0,Mitt Romney,republican,81390,OH
6301,39091.0,2012,Ohio,OH,Logan,13633.0,Mitt Romney,republican,21137,OH
6303,39093.0,2012,Ohio,OH,Lorain,81464.0,Barack Obama,democrat,143253,OH
6306,39095.0,2012,Ohio,OH,Lucas,136616.0,Barack Obama,democrat,210218,OH
6310,39097.0,2012,Ohio,OH,Madison,10342.0,Mitt Romney,republican,17517,OH
6312,39099.0,2012,Ohio,OH,Mahoning,77059.0,Barack Obama,democrat,121310,OH
6316,39101.0,2012,Ohio,OH,Marion,14265.0,Mitt Romney,republican,27352,OH
6319,39103.0,2012,Ohio,OH,Medina,50418.0,Mitt Romney,republican,90783,OH
6322,39105.0,2012,Ohio,OH,Meigs,5895.0,Mitt Romney,republican,10218,OH
6325,39107.0,2012,Ohio,OH,Mercer,16561.0,Mitt Romney,republican,21661,OH
6328,39109.0,2012,Ohio,OH,Miami,34606.0,Mitt Romney,republican,51936,OH
6331,39111.0,2012,Ohio,OH,Monroe,3548.0,Mitt Romney,republican,6782,OH
6333,39113.0,2012,Ohio,OH,Montgomery,137139.0,Barack Obama,democrat,266278,OH
6337,39115.0,2012,Ohio,OH,Morgan,3179.0,Mitt Romney,republican,6129,OH
6340,39117.0,2012,Ohio,OH,Morrow,9865.0,Mitt Romney,republican,16184,OH
6343,39119.0,2012,Ohio,OH,Muskingum,19264.0,Mitt Romney,republican,37085,OH
6346,39121.0,2012,Ohio,OH,Noble,3563.0,Mitt Romney,republican,5872,OH
6348,39123.0,2012,Ohio,OH,Ottawa,11503.0,Barack Obama,democrat,22456,OH
6352,39125.0,2012,Ohio,OH,Paulding,5354.0,Mitt Romney,republican,9128,OH
6355,39127.0,2012,Ohio,OH,Perry,7627.0,Mitt Romney,republican,14984,OH
6358,39129.0,2012,Ohio,OH,Pickaway,14037.0,Mitt Romney,republican,24123,OH
6361,39131.0,2012,Ohio,OH,Pike,5685.0,Mitt Romney,republican,11581,OH
6363,39133.0,2012,Ohio,OH,Portage,39453.0,Barack Obama,democrat,76239,OH
6367,39135.0,2012,Ohio,OH,Preble,13535.0,Mitt Romney,republican,20169,OH
6370,39137.0,2012,Ohio,OH,Putnam,13721.0,Mitt Romney,republican,18372,OH
6373,39139.0,2012,Ohio,OH,Richland,33867.0,Mitt Romney,republican,57715,OH
6376,39141.0,2012,Ohio,OH,Ross,15008.0,Mitt Romney,republican,30083,OH
6378,39143.0,2012,Ohio,OH,Sandusky,14541.0,Barack Obama,democrat,28994,OH
6382,39145.0,2012,Ohio,OH,Scioto,15492.0,Mitt Romney,republican,31161,OH
6385,39147.0,2012,Ohio,OH,Seneca,13243.0,Mitt Romney,republican,25262,OH
6388,39149.0,2012,Ohio,OH,Shelby,17142.0,Mitt Romney,republican,23866,OH
6390,39151.0,2012,Ohio,OH,Stark,89432.0,Barack Obama,democrat,181477,OH
6393,39153.0,2012,Ohio,OH,Summit,153037.0,Barack Obama,democrat,267711,OH
6396,39155.0,2012,Ohio,OH,Trumbull,61672.0,Barack Obama,democrat,101719,OH
6400,39157.0,2012,Ohio,OH,Tuscarawas,22242.0,Mitt Romney,republican,41613,OH
6403,39159.0,2012,Ohio,OH,Union,16289.0,Mitt Romney,republican,25567,OH
6406,39161.0,2012,Ohio,OH,Van Wert,9585.0,Mitt Romney,republican,13866,OH
6409,39163.0,2012,Ohio,OH,Vinton,2856.0,Mitt Romney,republican,5467,OH
6412,39165.0,2012,Ohio,OH,Warren,76561.0,Mitt Romney,republican,111004,OH
6415,39167.0,2012,Ohio,OH,Washington,17284.0,Mitt Romney,republican,29499,OH
6418,39169.0,2012,Ohio,OH,Wayne,30251.0,Mitt Romney,republican,51064,OH
6421,39171.0,2012,Ohio,OH,Williams,10047.0,Mitt Romney,republican,17706,OH
6423,39173.0,2012,Ohio,OH,Wood,32802.0,Barack Obama,democrat,63948,OH
6427,39175.0,2012,Ohio,OH,Wyandot,6180.0,Mitt Romney,republican,10572,OH
6430,40001.0,2012,Oklahoma,OK,Adair,4381.0,Mitt Romney,republican,6508,OK
6433,40003.0,2012,Oklahoma,OK,Alfalfa,1761.0,Mitt Romney,republican,2083,OK
6436,40005.0,2012,Oklahoma,OK,Atoka,3538.0,Mitt Romney,republican,4781,OK
6439,40007.0,2012,Oklahoma,OK,Beaver,2062.0,Mitt Romney,republican,2306,OK
6442,40009.0,2012,Oklahoma,OK,Beckham,5508.0,Mitt Romney,republican,6925,OK
6445,40011.0,2012,Oklahoma,OK,Blaine,2824.0,Mitt Romney,republican,3816,OK
6448,40013.0,2012,Oklahoma,OK,Bryan,9520.0,Mitt Romney,republican,13201,OK
6451,40015.0,2012,Oklahoma,OK,Caddo,5687.0,Mitt Romney,republican,8851,OK
6454,40017.0,2012,Oklahoma,OK,Canadian,35625.0,Mitt Romney,republican,46162,OK
6457,40019.0,2012,Oklahoma,OK,Carter,12214.0,Mitt Romney,republican,17122,OK
6460,40021.0,2012,Oklahoma,OK,Cherokee,8162.0,Mitt Romney,republican,14306,OK
6463,40023.0,2012,Oklahoma,OK,Choctaw,3572.0,Mitt Romney,republican,5066,OK
6466,40025.0,2012,Oklahoma,OK,Cimarron,1082.0,Mitt Romney,republican,1197,OK
6469,40027.0,2012,Oklahoma,OK,Cleveland,59116.0,Mitt Romney,republican,93887,OK
6472,40029.0,2012,Oklahoma,OK,Coal,1710.0,Mitt Romney,republican,2359,OK
6475,40031.0,2012,Oklahoma,OK,Comanche,17664.0,Mitt Romney,republican,30185,OK
6478,40033.0,2012,Oklahoma,OK,Cotton,1796.0,Mitt Romney,republican,2453,OK
6481,40035.0,2012,Oklahoma,OK,Craig,3559.0,Mitt Romney,republican,5306,OK
6484,40037.0,2012,Oklahoma,OK,Creek,18986.0,Mitt Romney,republican,26114,OK
6487,40039.0,2012,Oklahoma,OK,Custer,7446.0,Mitt Romney,republican,9805,OK
6490,40041.0,2012,Oklahoma,OK,Delaware,10080.0,Mitt Romney,republican,14276,OK
6493,40043.0,2012,Oklahoma,OK,Dewey,1792.0,Mitt Romney,republican,2093,OK
6496,40045.0,2012,Oklahoma,OK,Ellis,1575.0,Mitt Romney,republican,1801,OK
6499,40047.0,2012,Oklahoma,OK,Garfield,15177.0,Mitt Romney,republican,19910,OK
6502,40049.0,2012,Oklahoma,OK,Garvin,6925.0,Mitt Romney,republican,9484,OK
6505,40051.0,2012,Oklahoma,OK,Grady,14833.0,Mitt Romney,republican,19619,OK
6508,40053.0,2012,Oklahoma,OK,Grant,1675.0,Mitt Romney,republican,2068,OK
6511,40055.0,2012,Oklahoma,OK,Greer,1344.0,Mitt Romney,republican,1832,OK
6514,40057.0,2012,Oklahoma,OK,Harmon,659.0,Mitt Romney,republican,923,OK
6517,40059.0,2012,Oklahoma,OK,Harper,1261.0,Mitt Romney,republican,1434,OK
6520,40061.0,2012,Oklahoma,OK,Haskell,3069.0,Mitt Romney,republican,4244,OK
6523,40063.0,2012,Oklahoma,OK,Hughes,2838.0,Mitt Romney,republican,4208,OK
6526,40065.0,2012,Oklahoma,OK,Jackson,5965.0,Mitt Romney,republican,7919,OK
6529,40067.0,2012,Oklahoma,OK,Jefferson,1634.0,Mitt Romney,republican,2239,OK
6532,40069.0,2012,Oklahoma,OK,Johnston,2649.0,Mitt Romney,republican,3786,OK
6535,40071.0,2012,Oklahoma,OK,Kay,11499.0,Mitt Romney,republican,16126,OK
6538,40073.0,2012,Oklahoma,OK,Kingfisher,4870.0,Mitt Romney,republican,5768,OK
6541,40075.0,2012,Oklahoma,OK,Kiowa,2316.0,Mitt Romney,republican,3422,OK
6544,40077.0,2012,Oklahoma,OK,Latimer,2628.0,Mitt Romney,republican,3798,OK
6547,40079.0,2012,Oklahoma,OK,Le Flore,11177.0,Mitt Romney,republican,15839,OK
6550,40081.0,2012,Oklahoma,OK,Lincoln,9553.0,Mitt Romney,republican,12826,OK
6553,40083.0,2012,Oklahoma,OK,Logan,12314.0,Mitt Romney,republican,17038,OK
6556,40085.0,2012,Oklahoma,OK,Love,2436.0,Mitt Romney,republican,3470,OK
6559,40087.0,2012,Oklahoma,OK,McClain,11112.0,Mitt Romney,republican,14306,OK
6562,40089.0,2012,Oklahoma,OK,McCurtain,7635.0,Mitt Romney,republican,10075,OK
